"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"8636158","Studio Apartment- Could Sleep 4","45408449","Samantha",,"78704","30.2550706859802","-97.7466063677818","Entire home/apt","275","1","3","2015-11-02","3","1","317"
"8472225","Keeping It Weird Apartment","20238484","Raeanne",,"78704","30.2294827017466","-97.7612670259972","Entire home/apt","85","1","3","2015-11-04","3","1","275"
"3393183","Urban Retreat off South Lamar","16620357","Gene",,"78704","30.2447023642291","-97.7730817390314","Entire home/apt","450","2","0",,,"1","128"
"3983003","ACL Ready! Zilker Home Walk to ACL!","8735304","Suzanne",,"78704","30.2491020455655","-97.7724925569926","Entire home/apt","750","3","1","2015-03-17","0.13","6","365"
"2477722","SXSW Studio apartment 1Bed/1Bath","1792542","Tristan",,"78704","30.2509653084487","-97.774925514306","Entire home/apt","950","1","0",,,"1","365"
"4181635","Home Away From Home, Chic and Comfy","5221908","Donna And Tom",,"78704","30.2615308277804","-97.764672826465","Entire home/apt","947","4","0",,,"2","310"
"313973","Lotus House-Private Entrance n Bath","374529","Max",,"78704","30.2519056750248","-97.7811570732521","Private room","95","3","17","2015-10-06","0.38","4","363"
"5458492","Comfy room for SXSW w/private bath!","28311879","Ashley",,"78704","30.2459650596777","-97.782979108708","Private room","130","5","0",,,"1","229"
"870946","Central to Downtown A,TX Apartment","4590968","Aaron",,"78704","30.2257671041536","-97.7639631629785","Entire home/apt","85","2","44","2015-11-01","2.45","2","360"
"4278781","South Lamar Short Walk to Town Lake","20724932","Patrick",,"78704","30.255442562357","-97.7618894835095","Entire home/apt","350","1","0",,,"1","311"
"7620169","Bungalow South Lamar","39966586","Lisa",,"78704","30.2473853464901","-97.7748353872615","Entire home/apt","125","2","4","2015-10-19","2.79","1","363"
"4638185","The True Austin Bungalow! w/parking","24014279","Rosa",,"78704","30.2553406462881","-97.7580719654828","Entire home/apt","119","2","33","2015-10-11","3.63","1","347"
"5555722","Perfect SXSW location!","28804311","Lynnette",,"78704","30.2540077156437","-97.762749365869","Entire home/apt","350","1","0",,,"1","221"
"968108","Sun Room Studio Apartment So. Lamar","4882441","Valentina",,"78704","30.2530395814572","-97.7704918950319","Entire home/apt","99","2","130","2015-11-02","4.02","4","265"
"345536","Austin Artists Hm. in Hippest Area","1752493","Gigi",,"78704","30.2483768798224","-97.7617369625295","Entire home/apt","185","2","55","2015-10-26","1.28","2","357"
"345571","Zilker Gem-SXSW! 5 min.to Downtown!","1217905","Christi",,"78704","30.2570191146114","-97.7641431882412","Entire home/apt","695","2","13","2015-03-23","0.29","1","365"
"8439213","Spacious Luxury Apt. 5 min walk ACL","24904632","Daniel",,"78704","30.2581514431003","-97.7595581554872","Entire home/apt","480","2","0",,,"1","12"
"5260692","Delightful Kenny Ave Studio","27163465","Karen",,"78704","30.2514423680023","-97.7685618405884","Entire home/apt","300","2","2","2015-10-03","0.25","1","365"
"345473","SXSW SoCo 3BR/2BA House BEAUTIFUL!!","1751224","Whitney",,"78704","30.245473650727","-97.7473885647936","Entire home/apt","1000","4","3","2015-03-20","0.09","1","365"
"5227831","Cozy Duplex Perfect for F-1 Weekend","27052057","John",,"78704","30.2517182279018","-97.7440023198814","Entire home/apt","250","3","1","2015-03-22","0.13","1","87"
"8570156","Suite on Barton Creek Greenbelt","44028962","Casey",,"78704","30.2496770142282","-97.7898740982903","Private room","75","3","3","2015-10-29","3","1","53"
"7884339","South Lamar Apartment!","41562963","Hannah",,"78704","30.2394903377014","-97.7890131180897","Entire home/apt","115","1","14","2015-10-25","5.83","1","37"
"8670058","Walking Distance to ACL Fest!!!","45544411","Adrien",,"78704","30.2571910638364","-97.7520681932454","Private room","100","1","0",,,"1","11"
"2466535","Gorgeous Bungalow in Hip South ATX","12435810","Auburn",,"78704","30.2343984007586","-97.7691325552176","Entire home/apt","150","2","20","2015-10-13","0.99","1","343"
"8799144","Beautiful, Cozy Home Next To SoCo !","23873541","Trey",,"78704","30.2510491884602","-97.7426063156268","Entire home/apt","299","1","0",,,"6","334"
"4244284","Great 2 bed. Walk to ACL/6th Street","22025268","Patrick",,"78704","30.253111796703","-97.7490585675769","Entire home/apt","500","1","0",,,"1","365"
"2471380","S. 1st Apartment - Perfect for SXSW","12638868","Nicholas",,"78704","30.2314711592799","-97.7660581140421","Entire home/apt","215","1","0",,,"1","365"
"5031470","South Congress Newly Remodeled 4BR","25184902","Maria",,"78704","30.2345153685055","-97.748210742324","Entire home/apt","600","3","4","2015-10-13","0.51","2","359"
"6832830","Sunny South Austin Digs","26619937","Nicole",,"78704","30.2242003060472","-97.7532854492188","Entire home/apt","120","1","0",,,"1","48"
"4186158","Walk Dtown/SoCo/Lake | Rooftop View","9328226","Tiffany",,"78704","30.2563791826212","-97.745679713072","Entire home/apt","275","1","56","2015-10-27","4.14","1","288"
"704738","Modern Zilker House - Central 78704","2548002","Trent",,"78704","30.2567026376981","-97.7677358095298","Entire home/apt","400","2","4","2015-03-20","0.12","1","365"
"2474064","2BD Apartment minutes from SXSW","12654512","Liza",,"78704","30.2365879132814","-97.7748414912539","Entire home/apt","300","3","0",,,"1","365"
"8503322","Treehouse Master Suite F1/FFFFest!","44770709","Tracey",,"78704","30.2485099835091","-97.7612552746831","Private room","99","1","1","2015-10-11","1","2","78"
"7421435","Walk to SOCO  Private Artistic Home","38874124","Nathan",,"78704","30.2426515890083","-97.7388143330083","Entire home/apt","199","2","3","2015-10-19","0.92","1","85"
"5620386","Best Location Walk to Downtown","9869495","Parika",,"78704","30.2494397123492","-97.7385013084334","Entire home/apt","1500","1","1","2015-03-22","0.13","1","215"
"1425971","Luxury South Congress Home W/ Pool!","7659354","Amy",,"78704","30.2455017436327","-97.7357270618204","Entire home/apt","950","3","6","2015-10-13","0.3","1","362"
"5718552","2311 Wilke Drive - This is Austin!!","29648897","Glen",,"78704","30.2522662957393","-97.7794448069301","Entire home/apt","150","2","10","2015-10-25","1.42","1","359"
"8667596","Under 2 miles to ACL/ LUX STUDIO","45534104","Ross",,"78704","30.2407350143387","-97.7850822160127","Entire home/apt","150","1","0",,,"1","365"
"8339817","South Lamar Central","43959860","Erin",,"78704","30.2477692166022","-97.7877629232324","Entire home/apt","300","1","0",,,"1","291"
"57187","Zilker Park, Fun, Funky, Peaceful","272156","Lois",,"78704","30.2559594014573","-97.7686625315877","Entire home/apt","99","1","314","2015-10-26","5.32","2","332"
"4373700","Charming home close to F1 track","22707393","Jennifer",,"78704","30.2422017004573","-97.7782112409156","Entire home/apt","565","1","0",,,"2","358"
"8436887","Downtown/South Lamar Location!","44422914","Andrew",,"78704","30.2551706559523","-97.7605452435427","Entire home/apt","499","1","0",,,"1","231"
"8535137","Stay Near SOCO/ST Edwards/Zilker","20398593","Jasmin",,"78704","30.2235916203248","-97.7518657082352","Shared room","100","1","3","2015-10-13","2.57","1","365"
"73559","Entire House 2 Bedroom 1 Bath","236847","Lester",,"78704","30.2455474194138","-97.7480262530806","Entire home/apt","350","1","2","2012-03-25","0.04","2","365"
"8993759","Private room on South Congress!","30071193","Chelsea",,"78704","30.254996823848","-97.747189870643","Private room","200","1","0",,,"2","363"
"3848723","Downtown South 1st Austin Retreat","4705833","Tristana",,"78704","30.2593797420922","-97.7502713407507","Entire home/apt","118","2","18","2015-10-13","1.27","1","118"
"3848705","Map Salon","376190","JuanCarlos",,"78704","30.2301666165261","-97.763409319002","Entire home/apt","86","1","33","2015-10-25","2.49","2","273"
"5650946","SXSW Apt for 4- Bar Downstairs!","3136649","Taylor",,"78704","30.2284490103683","-97.7679838748346","Entire home/apt","500","1","0",,,"1","213"
"2472398","1930s BUNGALOW; BOULDIN CREEK","12643952","Cori",,"78704","30.2555696831055","-97.7557492296506","Entire home/apt","160","2","27","2015-10-24","1.34","1","357"
"47559","3/2 House On Boardwalk w/Bikes!","215755","Aaron",,"78704","30.2505874892461","-97.7413172025084","Entire home/apt","600","1","38","2015-03-22","0.6","6","238"
"7899546","Backyard Bungalow in Heart of SOCO","41651643","Kristen",,"78704","30.2453563541781","-97.7488030396804","Entire home/apt","125","1","9","2015-11-05","4.35","1","343"
"702825","MODERN HOLIDAY HOUSE - DT IN 5 MIN","3608356","Larry",,"78704","30.2360056333246","-97.7621275669367","Entire home/apt","275","3","49","2015-10-21","1.44","1","329"
"1881597","SOCO South Congress 500ft+ modern!!","2927288","Tracy",,"78704","30.2427355115754","-97.750591756368","Entire home/apt","113","2","62","2015-11-05","2.69","2","336"
"932185","Comfy Bedroom; Zilker near Downtown","798741","Katherine",,"78704","30.2579203196941","-97.7612476028193","Private room","96","2","14","2015-10-26","0.44","2","301"
"669923","The Compound on Travis Heights","1710302","Lindsay",,"78704","30.2390389172346","-97.7456915349075","Entire home/apt","700","2","19","2015-09-21","0.52","3","321"
"5454053","Sunny ACL location, SOLA/Zilker","9053375","Christina",,"78704","30.2527991964145","-97.7668256572868","Entire home/apt","275","2","1","2015-10-04","0.86","1","70"
"4189331","Comfy Couch","21733775","Anna",,"78704","30.2388388245865","-97.7881910267845","Shared room","44","1","1","2015-03-12","0.12","1","327"
"276522","Chic Cozy Condo near Zilker Park","1407108","Heather",,"78704","30.2538564884635","-97.7751849077891","Entire home/apt","125","2","144","2015-11-01","3.04","2","356"
"931667","Quiet and Convenient for SXSW","3084105","Terry",,"78704","30.2460518442615","-97.7435070025082","Entire home/apt","300","2","6","2015-03-22","0.19","1","363"
"781716","Atomic Ranch in Nucleus of S Austin","880571","Angel",,"78704","30.2440785384692","-97.7619704638723","Entire home/apt","125","2","182","2015-10-24","5.24","7","348"
"8697580","South Austin Retreat","321037","Lucien",,"78704","30.257414098166","-97.7633156355023","Entire home/apt","200","1","1","2015-10-11","1","1","9"
"5519058","South Congress Apt near ACL","841685","Craig",,"78704","30.2546985085226","-97.7488471978691","Entire home/apt","250","1","0",,,"1","224"
"7321216","Bright and Trendy SoCo Apartment","31338028","Lauren",,"78704","30.2512205998734","-97.7489020264638","Entire home/apt","99","1","0",,,"1","0"
"341596","South Austin Ultra Modern","1733004","Julie",,"78704","30.2475411464076","-97.7585486308159","Private room","120","1","20","2015-10-27","0.45","1","299"
"341530","The Austinville Cottage in SoCo","740347","Chris",,"78704","30.2472228853961","-97.754738231115","Entire home/apt","99","1","152","2015-11-02","3.58","2","320"
"801521","Fantastic SOCO Studio","4218754","Jana",,"78704","30.233074357109","-97.7608586306419","Entire home/apt","135","2","5","2015-09-27","0.15","2","333"
"4045466","Stay Cool in Lakefront Luxury!","3323899","Lindsey",,"78704","30.2472876425671","-97.7354536324873","Private room","85","1","40","2015-10-19","2.96","9","62"
"1751718","SOUTH AUSTIN - ZILKER- SOLA WOW!!!!","9214695","Kirk",,"78704","30.254724622987","-97.7750091827111","Entire home/apt","225","3","5","2015-10-13","0.42","1","359"
"8369666","Luxury Condo next to Zilker Park","11815545","Blake",,"78704","30.2613534331501","-97.7626203417728","Entire home/apt","600","1","0",,,"1","29"
"7222766","1br - Walk to Zilker Park for ACL!","25547184","J. J.",,"78704","30.260497915773","-97.7767114104962","Entire home/apt","300","2","2","2015-10-26","2","1","105"
"9319260","Off South Congress 1 bed 1 bath","4893394","Miguel",,"78704","30.2432973258613","-97.7540332427888","Entire home/apt","199","7","0",,,"1","365"
"4502432","CHARMED Cottage. Walk Everywhere!","11744806","Larissa",,"78704","30.2566468838804","-97.7540459400786","Entire home/apt","225","1","18","2015-10-04","1.48","8","365"
"2372452","Zilker cabin with great view!","12119529","Sean",,"78704","30.2595877614895","-97.7755796901602","Entire home/apt","650","1","1","2014-10-06","0.08","1","365"
"570180","SoCo/Dwntn 2Bed/2B home sleeps 6ppl","2805811","Alexsandra",,"78704","30.240503897069","-97.75466635628","Entire home/apt","900","4","4","2015-03-19","0.12","1","364"
"1618725","Cozy Bedroom in beautiful townhouse","2915807","Abby",,"78704","30.2297377559515","-97.7623440755158","Private room","120","1","0",,,"1","365"
"8172318","Downtown duplex Austin style","492879","Brad And Kelli",,"78704","30.233438592262","-97.7711215546832","Entire home/apt","159","2","4","2015-10-01","2.18","1","364"
"7090926","Charming SoCo Restored Cottage, 2/1","386263","Vineet",,"78704","30.2501416096999","-97.7539834916939","Entire home/apt","195","2","6","2015-11-04","3.4","2","356"
"2373762","South Central/Zilker Neighborhood","12127232","Yvette",,"78704","30.2499853926093","-97.7692311073273","Entire home/apt","700","1","1","2015-10-12","1","1","363"
"7074824","Walk to Zilker With Downtown View","24211107","Christian",,"78704","30.2589124126969","-97.7569149188966","Entire home/apt","150","1","1","2015-07-06","0.24","1","103"
"6404123","S. Austin - close to everything!","26029087","Michael",,"78704","30.2414123155529","-97.7849519241648","Entire home/apt","335","1","1","2015-10-12","1","2","298"
"702474","South Central Apartment, Formula 1","3605974","Courtney",,"78704","30.2307028010056","-97.7655634547211","Private room","300","1","0",,,"1","365"
"3979249","Walk to zilker park/Barton springs","20623863","Josh",,"78704","30.2603297339553","-97.7747625014578","Entire home/apt","500","1","0",,,"1","365"
"8632267","Travis Heights Bungalow","45394995","Robert",,"78704","30.2496132731495","-97.7418030865987","Entire home/apt","345","2","0",,,"1","126"
"8140740","Bouldin Backhouse/Hammock Hideaway!","408888","Kat",,"78704","30.2517790246426","-97.7588761317827","Entire home/apt","125","1","5","2015-10-24","3.19","7","363"
"8472900","2Bed/2Bath Apt - Close to Fun Fest","15154847","Gregory",,"78704","30.2352326789862","-97.7811879548204","Entire home/apt","205","2","0",,,"1","23"
"1520186","F1 Town Home in great location!","7250463","Sara Marie",,"78704","30.2371281406857","-97.7589725176987","Entire home/apt","500","3","0",,,"1","365"
"8532343","SOLA 2/1 Cozy House","31274875","Leah",,"78704","30.2401527638049","-97.7741245233868","Entire home/apt","210","2","0",,,"1","20"
"865542","Walk Everywhere! FFF Fest SXSW ACL","4545136","Danielle  and  Alex",,"78704","30.247358463322","-97.7574111901943","Entire home/apt","450","2","10","2015-03-19","0.31","1","365"
"3781742","Zilker Park 1BR w/Parking","18164258","Courtney",,"78704","30.259667548842","-97.7743251840221","Entire home/apt","250","3","2","2015-10-13","0.15","1","35"
"1717328","Monstrosity Bungalow","4150951","Tony",,"78704","30.2373534168184","-97.7585754737943","Entire home/apt","165","3","49","2015-10-20","1.98","4","351"
"1683591","SOCO Apt right in the middle of FUN","4689326","Heather",,"78704","30.2528220528923","-97.7492540882069","Entire home/apt","700","1","44","2015-10-19","1.82","1","358"
"2141987","Modern Home in Zilker","9463145","Joi",,"78704","30.2583781572457","-97.7660234620894","Entire home/apt","2500","3","1","2014-03-18","0.05","2","365"
"7745271","3BR Shaded Deck House - South Lamar","31148752","Bo",,"78704","30.242341188563","-97.7758399554641","Entire home/apt","399","2","0",,,"2","359"
"962137","Vintage56 Airstream South Congress","5240708","Dusty",,"78704","30.2397049611729","-97.7487002613969","Entire home/apt","200","1","1","2013-03-13","0.03","1","365"
"8597001","Bright 2bd at Barton Springs for F1","155301","Blake",,"78704","30.2605310443297","-97.7698348365561","Entire home/apt","395","3","1","2015-10-06","0.91","1","14"
"5550742","Modern Home In South Congress Area","28780685","Jeff",,"78704","30.2445428197131","-97.7581594420819","Entire home/apt","1200","3","0",,,"1","221"
"8401528","Brand New Apartment near Downtown","32369381","Emily",,"78704","30.2575427607675","-97.7592361326795","Private room","100","1","2","2015-10-24","2","2","12"
"1585933","F 1 race 2 bedroom walk downtown SX","8449853","Greg",,"78704","30.2449793486263","-97.7349658716506","Entire home/apt","189","2","10","2015-10-19","0.5","4","273"
"5615072","Chelsea Cottage-A - 2/1 near SOCO!","579290","Jay",,"78704","30.2449901601157","-97.7393678172572","Entire home/apt","150","2","6","2015-11-03","0.96","17","363"
"8760758","Cozy Lomied Room for 2","45940629","Diana",,"78704","30.2335402886442","-97.7774061118992","Private room","125","1","0",,,"1","345"
"5549432","As close as you can be to acl!!","21816717","Jack",,"78704","30.2622572531096","-97.762414334029","Private room","200","1","1","2015-03-16","0.13","2","222"
"765098","Historic Apartment Travis Heights","1708289","Laura",,"78704","30.2484040154675","-97.7406314819371","Entire home/apt","200","7","14","2015-10-07","0.41","1","355"
"8629416","ACL headquarters. 1/4 mile from ACL","29284664","Robert",,"78704","30.2631294865793","-97.7618038448502","Entire home/apt","750","1","0",,,"1","365"
"766486","Lovely SoCo/Travis Heights House","1432442","Sara",,"78704","30.2363386579647","-97.7481311694093","Entire home/apt","175","3","45","2015-10-24","1.24","1","193"
"699506","4/3 SXSW Bouldin Home, Austin, TX","3587924","Bridget",,"78704","30.2470765159764","-97.7603692315174","Entire home/apt","900","2","5","2015-10-13","0.2","1","297"
"2323392","2/1 Cozy South Austin Home","6987495","Luke  and  Lauren",,"78704","30.2484232797602","-97.7789543762629","Entire home/apt","200","1","3","2015-10-13","0.39","1","158"
"1780770","SoCo Treehouse magical retreat","436345","Fran",,"78704","30.2385690194536","-97.7491591391653","Entire home/apt","189","2","18","2015-10-17","0.76","2","116"
"5155749","Cozy Loft In SoCo Area!","23873541","Trey",,"78704","30.2503690025726","-97.7425217399851","Private room","200","1","17","2015-07-09","1.87","6","61"
"8235896","Large Loft Style Apartment","20126522","Scott",,"78704","30.2468397909808","-97.7820293154439","Entire home/apt","250","1","2","2015-10-12","1.76","1","85"
"4205393","Central location perfect for SXSW!","950998","Shawn",,"78704","30.2604745598209","-97.7745669203024","Entire home/apt","225","5","1","2015-10-13","1","1","364"
"8548280","Contemporary Barton Hills Condo","31148752","Bo",,"78704","30.2623035087023","-97.7765725771983","Entire home/apt","299","2","1","2015-10-13","1","2","363"
"8104700","2BR/1.5BA All-New SoLa Condo","31148752","Bo",,"78704","30.245193706254","-97.7831045896806","Entire home/apt","199","2","2","2015-10-13","1.82","2","364"
"4991727","4BR Gorgeous deck walk to downtown!","1632364","Nick",,"78704","30.2515453168823","-97.7568506882203","Entire home/apt","395","1","11","2015-08-09","1.21","1","149"
"8268490","KING SIZE BED/BATH in downtown ATX!","13208189","Bret",,"78704","30.2514539540227","-97.7387077498966","Private room","39","3","1","2015-09-27","0.71","1","310"
"4172436","Open for SXSW. 3/3 Great location!","7512243","Jeff",,"78704","30.2402953913909","-97.7663055767156","Entire home/apt","600","2","0",,,"1","345"
"195674","Walking distance to Zilker Park","951551","Lori",,"78704","30.2583588366688","-97.7672329368443","Entire home/apt","850","2","9","2015-10-05","0.28","1","365"
"6957659","Travis Heights Condo off Congress","36481086","Ryan",,"78704","30.2513567023083","-97.7433439718799","Private room","85","2","14","2015-10-06","3.62","1","219"
"895105","Stunning Condo(2 miles from DT!)","4766459","Jesse",,"78704","30.2487772033136","-97.7724001162369","Entire home/apt","385","2","3","2015-10-12","0.12","2","365"
"2992224","Perfectly Located 2/2 - S. Austin","1634035","Mike",,"78704","30.2443088207274","-97.7599511644613","Entire home/apt","195","1","7","2015-11-01","0.89","1","338"
"5285910","ACL, F1, or SXSW 2 Bed on the Lake","23623543","Chris",,"78704","30.2475586319713","-97.7354019692766","Entire home/apt","500","2","3","2015-10-06","0.38","1","217"
"4824235","Studio in Zilker neighborhood SXSW","24841470","James",,"78704","30.2615164825206","-97.7604710468251","Entire home/apt","200","3","2","2015-03-21","0.25","1","301"
"1550149","The Wagon House","8256975","(email hidden)",,"78704","30.2465790748165","-97.7568405890615","Entire home/apt","300","3","2","2015-03-28","0.25","1","189"
"6006471","Amazing Downtown S Congress Unit","19259181","Isaac",,"78704","30.2543554724762","-97.7473204134178","Entire home/apt","145","2","10","2015-10-28","1.71","3","2"
"5580439","SXSW Interact/Music BR By  Congress","21573147","Paula And David",,"78704","30.2480464539986","-97.7546033941","Private room","199","1","0",,,"2","365"
"7775772","South Congress Condo Deluxe!!!!","25366426","Seth",,"78704","30.2366783907734","-97.74812762556","Entire home/apt","109","1","31","2015-11-04","11.07","2","324"
"7578631","Modern Luxury in the heart of SOCO","39736997","William",,"78704","30.2513595504427","-97.7433765668631","Entire home/apt","1900","4","0",,,"1","73"
"2663425","Victorian Mansion on Lady Bird Lake","13208189","Bret",,"78704","30.2499633394708","-97.7395699582443","Entire home/apt","799","3","4","2015-04-19","0.26","1","78"
"3122149","Hidden Gem Behind Zilker Park","15782486","Top Trip Rentals",,"78704","30.2586441710014","-97.7741853380174","Entire home/apt","172","1","11","2015-09-28","0.7","8","361"
"1942339","Guest Cabin 2 Miles To D/T","1151576","Joe  and  Bella",,"78704","30.2281422351586","-97.7596786150787","Entire home/apt","60","2","69","2015-10-27","3.02","4","15"
"3154788","perfect south lamar suite! 78704","175669","Rachel",,"78704","30.2390165380164","-97.7753614475576","Private room","125","1","4","2014-09-28","0.26","2","365"
"927670","Casual, Eclectic and Convenient","4992179","Lenore",,"78704","30.2388699894232","-97.7639473029218","Private room","60","2","20","2015-09-04","0.62","1","310"
"3811238","1BR/1.5BA Perfectly Located Casita","4641823","Erica",,"78704","30.2426190204246","-97.7586669559267","Entire home/apt","140","2","3","2015-02-18","0.22","7","351"
"7348932","THE GREENHOUSE - Heart Of Austin","4970462",,,"78704","30.2489024884329","-97.7529719296824","Entire home/apt","180","2","3","2015-10-25","1.03","2","140"
"4235971","South Lamar 78704! Great Area","21982292","Eric",,"78704","30.2385972855354","-97.7881020810983","Private room","100","1","0",,,"1","365"
"5546393","SWSW -- South Congress Apt","28756857","Darien",,"78704","30.2546784176925","-97.7472874681769","Entire home/apt","300","1","1","2015-03-19","0.13","1","222"
"5480629","Modern South Austin Micro-Unit","28421333","Edward",,"78704","30.2325829308808","-97.7631836939663","Entire home/apt","85","3","25","2015-10-31","3.26","1","118"
"761955","Gorgeous Modern Home in Zilker","11762795","Mandi",,"78704","30.2465995080447","-97.7833432142061","Entire home/apt","1000","1","4","2015-03-19","0.13","2","365"
"4137046","Barton Hills Hideaway! Walk to ACL!","500123","Liz",,"78704","30.2587674928111","-97.7814858756496","Entire home/apt","195","1","1","2014-10-13","0.08","1","314"
"1744936","3BR South Congress","4641823","Erica",,"78704","30.246163113451","-97.7446933246646","Entire home/apt","172","2","37","2015-10-20","1.47","7","340"
"4203884","Duplex 1.7 miles away from downtown","21810159","Justin",,"78704","30.2406785774432","-97.7734879164857","Entire home/apt","400","2","1","2015-03-23","0.13","1","336"
"2303293","Stunning Modern Home in Zilker!","11762795","Mandi",,"78704","30.2466430291123","-97.7842861860064","Entire home/apt","1000","1","3","2015-05-15","0.15","2","365"
"4103988","Creekside Home","21289508","Don",,"78704","30.2529775400217","-97.7541370454449","Entire home/apt","600","2","0",,,"1","365"
"7937786","Unique DOWNTOWN SoCo Austin Jewel!!","41858462","Lynn  and  Jerry",,"78704","30.2441849565526","-97.7365828870871","Entire home/apt","300","2","1","2015-11-01","1","1","342"
"8101620","South Austin Oltorf/Lamar House ACL","42781018","Wesley",,"78704","30.2400414462795","-97.7654250969227","Private room","175","2","1","2015-10-05","0.88","1","45"
"4431587","Zilker Town Home Garden Retreat","23006552","Rocio",,"78704","30.2489987563809","-97.7758768827644","Entire home/apt","179","2","3","2015-10-27","0.25","1","365"
"8101551","Cozy house right off South Congress","42780679","Matthew",,"78704","30.2301552931195","-97.7599558514097","Entire home/apt","899","3","0",,,"1","308"
"4300349","SOCO Studio Steps Away to Congress","22299444","Adam",,"78704","30.241295305709","-97.7515160994063","Entire home/apt","125","1","5","2015-08-15","0.41","2","331"
"640259","Cozy room in central Austin","3196825","Jenny",,"78704","30.2511574048759","-97.7725834302039","Private room","65","3","6","2015-04-12","0.16","1","224"
"5152215","Luxury waterfront high-rise studio!","26496680","Neil",,"78704","30.2643986250125","-97.7631259149189","Entire home/apt","190","3","1","2015-02-18","0.11","2","232"
"154103","4 BDR Home Ideal for SXSW, F1, ACL","741170","Scott",,"78704","30.2514996924504","-97.782058512945","Entire home/apt","373","3","9","2015-09-21","0.18","1","358"
"8954309","Quiet sanctuary 500ft from SoCo","43327428","Dania",,"78704","30.2456627035898","-97.7532559823908","Entire home/apt","400","2","1","2015-10-27","1","1","340"
"2400693","4 bed 2.5 bath South 1st / Congress","11917124","Ian",,"78704","30.2400911552717","-97.7564742152461","Entire home/apt","411","2","4","2015-10-26","0.22","1","0"
"2989481","Walk to Zilker from 2 BD with deck!","15219795","Cynthia, Peach And Jay",,"78704","30.2588782649786","-97.7734334516038","Entire home/apt","205","2","2","2015-05-03","0.2","7","336"
"2203027","Retro ATX Cowboy Lounge by Long Ctr","408888","Kat",,"78704","30.2548318532401","-97.7583500890529","Entire home/apt","199","1","0",,,"7","363"
"9149808","Cozy Travis Heights Apartment","23278164","Nicole",,"78704","30.2488838118081","-97.7389219975121","Entire home/apt","200","1","0",,,"1","24"
"5840234","Luxury High-Rise, Best View in City","25375661",,,"78704","30.2599465685623","-97.7464237156942","Entire home/apt","300","1","1","2015-09-30","0.77","1","326"
"2360549","Cozy 1 BD apt in awesome location!","8924102","Jenny",,"78704","30.2585565956593","-97.7443351280826","Entire home/apt","300","2","2","2015-03-23","0.1","1","0"
"7150364","Austienda Willowrun 1/1 - SOCO","5319301","Jared",,"78704","30.2257678998233","-97.756586258342","Entire home/apt","109","1","2","2015-10-31","0.5","6","365"
"5315312","Private Space in Central Austin","21098692","Natalie",,"78704","30.25227759533","-97.7573191314027","Private room","90","2","15","2015-10-26","1.97","1","321"
"72318","Kingsize Bedroom w Balcony!","374529","Max",,"78704","30.2531972881543","-97.7789091714033","Private room","100","3","28","2015-10-13","0.5","4","319"
"8723071","2 miles to DT, 1 mile to S Congress","9079601","Pam",,"78704","30.240439182008","-97.7396571752438","Private room","85","1","4","2015-11-01","4","1","24"
"2267461","Zilker Park/Perfect for SXSW!","11578212","Rachel",,"78704","30.2587468577512","-97.7690787159521","Entire home/apt","400","2","5","2015-10-25","0.25","1","205"
"1186073","Duplex in Zilker/ACL area of Austin","5077475","Kristen",,"78704","30.2487480846207","-97.7749479157995","Entire home/apt","400","2","0",,,"1","365"
"333815","Solar Sanctuary - Zen Room","372962","Kim",,"78704","30.253328156322","-97.7522975625572","Private room","99","1","73","2015-11-03","1.66","2","346"
"7576657","2/2 half-block from Zilker!","579290","Jay",,"78704","30.2601466773743","-97.7691532145246","Entire home/apt","200","2","3","2015-10-25","1.18","17","330"
"4103238","Zilker Condo","87337","Steve And Vicki",,"78704","30.2610807326921","-97.7753404162017","Entire home/apt","150","2","1","2014-12-07","0.09","1","252"
"5151704","Funky South Austin Home","12260657","Hannah",,"78704","30.2350505050889","-97.7610521159289","Entire home/apt","125","2","0",,,"1","330"
"72633","Architect Designed - Great Location","377037","Becca",,"78704","30.2460405635579","-97.7532870134238","Entire home/apt","470","2","24","2015-10-06","0.42","1","343"
"4234150","Special Events!!!!! Up to 5 Guests!","13208189","Bret",,"78704","30.2497163735708","-97.7378939337209","Entire home/apt","150","4","1","2014-10-13","0.08","1","178"
"104386","South Austin Cottage 78704 - 2BR","543367","Mary",,"78704","30.2427250170794","-97.759313720605","Entire home/apt","148","3","80","2015-10-20","1.47","1","344"
"4396708","3 BR Luxury Apt. on South Congress","4929654","Brendan",,"78704","30.2555882952011","-97.7469259474291","Entire home/apt","900","1","0",,,"1","350"
"7771788","Amazing Apt 15min from downtown!","16170340","Joel",,"78704","30.231604932636","-97.7775510498874","Private room","47","1","2","2015-10-08","0.76","1","365"
"693890","Beautiful duplex, perfect for SXSW!","3547591","Alana",,"78704","30.2431676615687","-97.741726702888","Entire home/apt","545","2","0",,,"1","365"
"300574","RETRO GROOVY AND Hip Cottage/LOFT","167892","Veronica",,"78704","30.2572079814882","-97.7556331584973","Entire home/apt","135","2","154","2015-10-31","3.4","2","273"
"4068884","South Austin Room","11275738","James",,"78704","30.231772950573","-97.764687482691","Private room","55","1","57","2015-10-21","4.06","1","88"
"5903832","Guest bedroom in Central Austin","27074197","Michelle",,"78704","30.2450641365147","-97.7554801013294","Private room","125","1","0",,,"2","365"
